settlement-id	order-id	sku	amount-type	amount-description	amount
17239876550	506-9266060-6180119	JAVY-DEC-6OZ	ItemPrice	Principal	27.37
17239876550	506-9266060-6180119	JAVY-DEC-6OZ	ItemPrice	Tax	2.5
17239876550	506-9266060-6180119	JAVY-DEC-6OZ	ItemPrice	Shipping	3.99
17239876550	506-9266060-6180119	JAVY-DEC-6OZ	ItemFees	Commission	-4.11
17239876550	506-9266060-6180119	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.32
17239876550	723-1575164-1785751	JAVY-MOC-18OZ	ItemPrice	Principal	55.0
17239876550	723-1575164-1785751	JAVY-MOC-18OZ	ItemPrice	Tax	3.98
17239876550	723-1575164-1785751	JAVY-MOC-18OZ	ItemPrice	Shipping	3.99
17239876550	723-1575164-1785751	JAVY-MOC-18OZ	ItemFees	Commission	-8.25
17239876550	723-1575164-1785751	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.7
17239876550	312-3576252-3338872	JAVY-CAR-6OZ	ItemPrice	Principal	26.25
17239876550	312-3576252-3338872	JAVY-CAR-6OZ	ItemPrice	Tax	1.41
17239876550	312-3576252-3338872	JAVY-CAR-6OZ	ItemFees	Commission	-3.94
17239876550	312-3576252-3338872	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.08
17239876550	462-1360465-2745272	JAVY-CAR-18OZ	ItemPrice	Principal	57.68
17239876550	462-1360465-2745272	JAVY-CAR-18OZ	ItemPrice	Tax	4.62
17239876550	462-1360465-2745272	JAVY-CAR-18OZ	ItemPrice	Shipping	5.99
17239876550	462-1360465-2745272	JAVY-CAR-18OZ	ItemFees	Commission	-8.65
17239876550	462-1360465-2745272	JAVY-CAR-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.1
17239876550	953-5249206-2950667	JAVY-MOC-6OZ	ItemPrice	Principal	25.53
17239876550	953-5249206-2950667	JAVY-MOC-6OZ	ItemPrice	Tax	1.37
17239876550	953-5249206-2950667	JAVY-MOC-6OZ	ItemFees	Commission	-3.83
17239876550	953-5249206-2950667	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.23
17239876550	158-8906080-6997649	JAVY-VAN-18OZ	ItemPrice	Principal	61.36
17239876550	158-8906080-6997649	JAVY-VAN-18OZ	ItemPrice	Tax	3.2
17239876550	158-8906080-6997649	JAVY-VAN-18OZ	ItemPrice	Shipping	3.99
17239876550	158-8906080-6997649	JAVY-VAN-18OZ	ItemFees	Commission	-9.2
17239876550	158-8906080-6997649	JAVY-VAN-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.64
17239876550	935-9641785-4281064	JAVY-START	ItemPrice	Principal	42.54
17239876550	935-9641785-4281064	JAVY-START	ItemPrice	Tax	2.6
17239876550	935-9641785-4281064	JAVY-START	ItemPrice	Shipping	5.99
17239876550	935-9641785-4281064	JAVY-START	ItemFees	Commission	-6.38
17239876550	724-8090792-4781764	JAVY-DEC-18OZ	ItemPrice	Principal	65.4
17239876550	724-8090792-4781764	JAVY-DEC-18OZ	ItemPrice	Tax	4.88
17239876550	724-8090792-4781764	JAVY-DEC-18OZ	ItemPrice	Shipping	5.99
17239876550	724-8090792-4781764	JAVY-DEC-18OZ	ItemFees	Commission	-9.81
17239876550	724-8090792-4781764	JAVY-DEC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.94
17239876550	667-2717251-6193939	JAVY-MOC-18OZ	ItemPrice	Principal	60.97
17239876550	667-2717251-6193939	JAVY-MOC-18OZ	ItemPrice	Tax	3.56
17239876550	667-2717251-6193939	JAVY-MOC-18OZ	ItemFees	Commission	-9.15
17239876550	667-2717251-6193939	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.36
17239876550	177-5199089-8064969	JAVY-MOC-18OZ	ItemPrice	Principal	55.49
17239876550	177-5199089-8064969	JAVY-MOC-18OZ	ItemPrice	Tax	3.94
17239876550	177-5199089-8064969	JAVY-MOC-18OZ	ItemFees	Commission	-8.32
17239876550	177-5199089-8064969	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.58
17239876550	462-3406681-2022629	JAVY-CAR-6OZ	ItemPrice	Principal	24.7
17239876550	462-3406681-2022629	JAVY-CAR-6OZ	ItemPrice	Tax	1.66
17239876550	462-3406681-2022629	JAVY-CAR-6OZ	ItemPrice	Shipping	5.99
17239876550	462-3406681-2022629	JAVY-CAR-6OZ	ItemFees	Commission	-3.7
17239876550	462-3406681-2022629	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.62
17239876550	132-3836730-3729557	JAVY-MOC-6OZ	ItemPrice	Principal	26.07
17239876550	132-3836730-3729557	JAVY-MOC-6OZ	ItemPrice	Tax	2.26
17239876550	132-3836730-3729557	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876550	132-3836730-3729557	JAVY-MOC-6OZ	ItemFees	Commission	-3.91
17239876550	132-3836730-3729557	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.07
17239876550	494-1594722-1856102	JAVY-ORIG-18OZ	ItemPrice	Principal	49.96
17239876550	494-1594722-1856102	JAVY-ORIG-18OZ	ItemPrice	Tax	4.18
17239876550	494-1594722-1856102	JAVY-ORIG-18OZ	ItemFees	Commission	-7.49
17239876550	494-1594722-1856102	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.91
17239876550	775-1546308-3247600	JAVY-MUG	ItemPrice	Principal	18.2
17239876550	775-1546308-3247600	JAVY-MUG	ItemPrice	Tax	1.54
17239876550	775-1546308-3247600	JAVY-MUG	ItemPrice	Shipping	3.99
17239876550	775-1546308-3247600	JAVY-MUG	ItemFees	Commission	-2.73
17239876550	994-3936300-2503567	JAVY-CAR-18OZ	ItemPrice	Principal	55.89
17239876550	994-3936300-2503567	JAVY-CAR-18OZ	ItemPrice	Tax	4.18
17239876550	994-3936300-2503567	JAVY-CAR-18OZ	ItemFees	Commission	-8.38
17239876550	994-3936300-2503567	JAVY-CAR-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.02
17239876550	110-8952732-7895636	JAVY-VARIETY	ItemPrice	Principal	52.12
17239876550	110-8952732-7895636	JAVY-VARIETY	ItemPrice	Tax	3.98
17239876550	110-8952732-7895636	JAVY-VARIETY	ItemFees	Commission	-7.82
17239876550	110-8952732-7895636	JAVY-VARIETY	ItemFees	FBAPerUnitFulfillmentFee	-4.61
17239876550	830-5190197-8467949	JAVY-CAR-6OZ	ItemPrice	Principal	50.0
17239876550	830-5190197-8467949	JAVY-CAR-6OZ	ItemPrice	Tax	4.61
17239876550	830-5190197-8467949	JAVY-CAR-6OZ	ItemFees	Commission	-7.5
17239876550	830-5190197-8467949	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.12
17239876550	218-1990195-8097573	JAVY-CAR-6OZ	ItemPrice	Principal	28.25
17239876550	218-1990195-8097573	JAVY-CAR-6OZ	ItemPrice	Tax	1.81
17239876550	218-1990195-8097573	JAVY-CAR-6OZ	ItemPrice	Shipping	3.99
17239876550	218-1990195-8097573	JAVY-CAR-6OZ	ItemFees	Commission	-4.24
17239876550	218-1990195-8097573	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.81
17239876550	861-4243076-8392786	JAVY-MOC-6OZ	ItemPrice	Principal	51.06
17239876550	861-4243076-8392786	JAVY-MOC-6OZ	ItemPrice	Tax	3.82
17239876550	861-4243076-8392786	JAVY-MOC-6OZ	ItemFees	Commission	-7.66
17239876550	861-4243076-8392786	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.37
17239876550	456-4840423-6077801	JAVY-VAN-6OZ	ItemPrice	Principal	27.77
17239876550	456-4840423-6077801	JAVY-VAN-6OZ	ItemPrice	Tax	2.47
17239876550	456-4840423-6077801	JAVY-VAN-6OZ	ItemFees	Commission	-4.17
17239876550	456-4840423-6077801	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.72
17239876550	694-4617900-1610321	JAVY-START	ItemPrice	Principal	47.17
17239876550	694-4617900-1610321	JAVY-START	ItemPrice	Tax	3.08
17239876550	694-4617900-1610321	JAVY-START	ItemPrice	Shipping	5.99
17239876550	694-4617900-1610321	JAVY-START	ItemFees	Commission	-7.08
17239876550	694-4617900-1610321	JAVY-START	ItemFees	FBAPerUnitFulfillmentFee	-6.38
17239876550	122-5293199-6364178	JAVY-MOC-6OZ	ItemPrice	Principal	26.81
17239876550	122-5293199-6364178	JAVY-MOC-6OZ	ItemPrice	Tax	1.41
17239876550	122-5293199-6364178	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876550	122-5293199-6364178	JAVY-MOC-6OZ	ItemFees	Commission	-4.02
17239876550	122-5293199-6364178	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.19
17239876550	639-3811328-2462430	JAVY-ORIG-18OZ	ItemPrice	Principal	51.56
17239876550	639-3811328-2462430	JAVY-ORIG-18OZ	ItemPrice	Tax	4.02
17239876550	639-3811328-2462430	JAVY-ORIG-18OZ	ItemFees	Commission	-7.73
17239876550	639-3811328-2462430	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.67
17239876550	361-8530176-5626499	JAVY-VAN-6OZ	ItemPrice	Principal	26.62
17239876550	361-8530176-5626499	JAVY-VAN-6OZ	ItemPrice	Tax	1.57
17239876550	361-8530176-5626499	JAVY-VAN-6OZ	ItemFees	Commission	-3.99
17239876550	361-8530176-5626499	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.83
17239876550	221-7041304-8999883	JAVY-VARIETY	ItemPrice	Principal	50.98
17239876550	221-7041304-8999883	JAVY-VARIETY	ItemPrice	Tax	4.53
17239876550	221-7041304-8999883	JAVY-VARIETY	ItemPrice	Shipping	5.99
17239876550	221-7041304-8999883	JAVY-VARIETY	ItemFees	Commission	-7.65
17239876550	221-7041304-8999883	JAVY-VARIETY	ItemFees	FBAPerUnitFulfillmentFee	-5.13
17239876550	960-8937134-3369652	JAVY-ORIG-6OZ	ItemPrice	Principal	24.01
17239876550	960-8937134-3369652	JAVY-ORIG-6OZ	ItemPrice	Tax	1.79
17239876550	960-8937134-3369652	JAVY-ORIG-6OZ	ItemPrice	Shipping	3.99
17239876550	960-8937134-3369652	JAVY-ORIG-6OZ	ItemFees	Commission	-3.6
17239876550	960-8937134-3369652	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.15
17239876550	654-1246923-2222814	JAVY-ORIG-18OZ	ItemPrice	Principal	52.85
17239876550	654-1246923-2222814	JAVY-ORIG-18OZ	ItemPrice	Tax	5.19
17239876550	654-1246923-2222814	JAVY-ORIG-18OZ	ItemPrice	Shipping	3.99
17239876550	654-1246923-2222814	JAVY-ORIG-18OZ	ItemFees	Commission	-7.93
17239876550	654-1246923-2222814	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.84
17239876550	171-5761019-7110357	JAVY-ORIG-6OZ	ItemPrice	Principal	22.7
17239876550	171-5761019-7110357	JAVY-ORIG-6OZ	ItemPrice	Tax	1.26
17239876550	171-5761019-7110357	JAVY-ORIG-6OZ	ItemPrice	Shipping	3.99
17239876550	171-5761019-7110357	JAVY-ORIG-6OZ	ItemFees	Commission	-3.4
17239876550	171-5761019-7110357	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.1
17239876550	766-8535257-9489000	JAVY-START	ItemPrice	Principal	46.21
17239876550	766-8535257-9489000	JAVY-START	ItemPrice	Tax	3.21
17239876550	766-8535257-9489000	JAVY-START	ItemFees	Commission	-6.93
17239876550	766-8535257-9489000	JAVY-START	ItemFees	FBAPerUnitFulfillmentFee	-4.19
17239876550	151-8315119-5024354	JAVY-VAN-6OZ	ItemPrice	Principal	26.02
17239876550	151-8315119-5024354	JAVY-VAN-6OZ	ItemPrice	Tax	2.06
17239876550	151-8315119-5024354	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876550	151-8315119-5024354	JAVY-VAN-6OZ	ItemFees	Commission	-3.9
17239876550	968-8082225-5245458	JAVY-MOC-6OZ	ItemPrice	Principal	27.83
17239876550	968-8082225-5245458	JAVY-MOC-6OZ	ItemPrice	Tax	1.71
17239876550	968-8082225-5245458	JAVY-MOC-6OZ	ItemFees	Commission	-4.17
17239876550	968-8082225-5245458	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.69
17239876550	394-7848535-2405567	JAVY-ORIG-6OZ	ItemPrice	Principal	45.04
17239876550	394-7848535-2405567	JAVY-ORIG-6OZ	ItemPrice	Tax	3.47
17239876550	394-7848535-2405567	JAVY-ORIG-6OZ	ItemPrice	Shipping	5.99
17239876550	394-7848535-2405567	JAVY-ORIG-6OZ	ItemFees	Commission	-6.76
17239876550	570-1467196-4643681	JAVY-DEC-6OZ	ItemPrice	Principal	28.47
17239876550	570-1467196-4643681	JAVY-DEC-6OZ	ItemPrice	Tax	2.24
17239876550	570-1467196-4643681	JAVY-DEC-6OZ	ItemPrice	Shipping	3.99
17239876550	570-1467196-4643681	JAVY-DEC-6OZ	ItemFees	Commission	-4.27
17239876550	570-1467196-4643681	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.61
17239876550	787-9289213-5470545	JAVY-CAR-6OZ	ItemPrice	Principal	26.44
17239876550	787-9289213-5470545	JAVY-CAR-6OZ	ItemPrice	Tax	1.38
17239876550	787-9289213-5470545	JAVY-CAR-6OZ	ItemPrice	Shipping	3.99
17239876550	787-9289213-5470545	JAVY-CAR-6OZ	ItemFees	Commission	-3.97
17239876550	787-9289213-5470545	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.45
17239876550	957-9856823-5921665	JAVY-VARIETY	ItemPrice	Principal	51.52
17239876550	957-9856823-5921665	JAVY-VARIETY	ItemPrice	Tax	4.39
17239876550	957-9856823-5921665	JAVY-VARIETY	ItemFees	Commission	-7.73
17239876550	637-8647226-7171511	JAVY-DEC-6OZ	ItemPrice	Principal	28.99
17239876550	637-8647226-7171511	JAVY-DEC-6OZ	ItemPrice	Tax	1.57
17239876550	637-8647226-7171511	JAVY-DEC-6OZ	ItemFees	Commission	-4.35
17239876550	637-8647226-7171511	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.92
17239876550	549-2722975-2225748	JAVY-VAN-6OZ	ItemPrice	Principal	26.08
17239876550	549-2722975-2225748	JAVY-VAN-6OZ	ItemPrice	Tax	1.78
17239876550	549-2722975-2225748	JAVY-VAN-6OZ	ItemFees	Commission	-3.91
17239876550	549-2722975-2225748	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.06
17239876550	987-9442085-2355766	JAVY-ORIG-18OZ	ItemPrice	Principal	50.56
17239876550	987-9442085-2355766	JAVY-ORIG-18OZ	ItemPrice	Tax	3.74
17239876550	987-9442085-2355766	JAVY-ORIG-18OZ	ItemFees	Commission	-7.58
17239876550	987-9442085-2355766	JAVY-ORIG-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.93
17239876550	273-3193160-7499242	JAVY-MUG	ItemPrice	Principal	18.45
17239876550	273-3193160-7499242	JAVY-MUG	ItemPrice	Tax	1.0
17239876550	273-3193160-7499242	JAVY-MUG	ItemPrice	Shipping	3.99
17239876550	273-3193160-7499242	JAVY-MUG	ItemFees	Commission	-2.77
17239876550	273-3193160-7499242	JAVY-MUG	ItemFees	FBAPerUnitFulfillmentFee	-4.76
17239876550	800-3715229-9030984	JAVY-VAN-6OZ	ItemPrice	Principal	26.85
17239876550	800-3715229-9030984	JAVY-VAN-6OZ	ItemPrice	Tax	2.39
17239876550	800-3715229-9030984	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876550	800-3715229-9030984	JAVY-VAN-6OZ	ItemFees	Commission	-4.03
17239876550	800-3715229-9030984	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.86
17239876550	519-4702167-5604391	JAVY-MOC-6OZ	ItemPrice	Principal	27.58
17239876550	519-4702167-5604391	JAVY-MOC-6OZ	ItemPrice	Tax	2.03
17239876550	519-4702167-5604391	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876550	519-4702167-5604391	JAVY-MOC-6OZ	ItemFees	Commission	-4.14
17239876550	678-9512881-5754409	JAVY-VAN-18OZ	ItemPrice	Principal	54.72
17239876550	678-9512881-5754409	JAVY-VAN-18OZ	ItemPrice	Tax	3.73
17239876550	678-9512881-5754409	JAVY-VAN-18OZ	ItemFees	Commission	-8.21
17239876550	678-9512881-5754409	JAVY-VAN-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.96
17239876550	534-9336935-5406973	JAVY-ORIG-6OZ	ItemPrice	Principal	24.52
17239876550	534-9336935-5406973	JAVY-ORIG-6OZ	ItemPrice	Tax	1.96
17239876550	534-9336935-5406973	JAVY-ORIG-6OZ	ItemFees	Commission	-3.68
17239876550	534-9336935-5406973	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.24
17239876550	394-2650838-9039685	JAVY-MOC-6OZ	ItemPrice	Principal	26.41
17239876550	394-2650838-9039685	JAVY-MOC-6OZ	ItemPrice	Tax	2.12
17239876550	394-2650838-9039685	JAVY-MOC-6OZ	ItemFees	Commission	-3.96
17239876550	394-2650838-9039685	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.35
17239876550	782-8292699-2853621	JAVY-DEC-6OZ	ItemPrice	Principal	26.04
17239876550	782-8292699-2853621	JAVY-DEC-6OZ	ItemPrice	Tax	2.33
17239876550	782-8292699-2853621	JAVY-DEC-6OZ	ItemFees	Commission	-3.91
17239876550	782-8292699-2853621	JAVY-DEC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.15
17239876550	572-4896071-3546727	JAVY-ORIG-6OZ	ItemPrice	Principal	23.69
17239876550	572-4896071-3546727	JAVY-ORIG-6OZ	ItemPrice	Tax	2.3
17239876550	572-4896071-3546727	JAVY-ORIG-6OZ	ItemPrice	Shipping	3.99
17239876550	572-4896071-3546727	JAVY-ORIG-6OZ	ItemFees	Commission	-3.55
17239876550	572-4896071-3546727	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.57
17239876550	326-8929180-2202925	JAVY-VAN-6OZ	ItemPrice	Principal	26.72
17239876550	326-8929180-2202925	JAVY-VAN-6OZ	ItemPrice	Tax	2.56
17239876550	326-8929180-2202925	JAVY-VAN-6OZ	ItemPrice	Shipping	5.99
17239876550	326-8929180-2202925	JAVY-VAN-6OZ	ItemFees	Commission	-4.01
17239876550	326-8929180-2202925	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.44
17239876550	434-5746213-8979214	JAVY-VARIETY	ItemPrice	Principal	49.22
17239876550	434-5746213-8979214	JAVY-VARIETY	ItemPrice	Tax	3.85
17239876550	434-5746213-8979214	JAVY-VARIETY	ItemPrice	Shipping	3.99
17239876550	434-5746213-8979214	JAVY-VARIETY	ItemFees	Commission	-7.38
17239876550	434-5746213-8979214	JAVY-VARIETY	ItemFees	FBAPerUnitFulfillmentFee	-6.07
17239876550	451-6500071-6723778	JAVY-MUG	ItemPrice	Principal	18.55
17239876550	451-6500071-6723778	JAVY-MUG	ItemPrice	Tax	1.58
17239876550	451-6500071-6723778	JAVY-MUG	ItemPrice	Shipping	5.99
17239876550	451-6500071-6723778	JAVY-MUG	ItemFees	Commission	-2.78
17239876550	451-6500071-6723778	JAVY-MUG	ItemFees	FBAPerUnitFulfillmentFee	-4.87
17239876550	533-3179006-6432740	JAVY-CAR-6OZ	ItemPrice	Principal	26.48
17239876550	533-3179006-6432740	JAVY-CAR-6OZ	ItemPrice	Tax	1.79
17239876550	533-3179006-6432740	JAVY-CAR-6OZ	ItemPrice	Shipping	5.99
17239876550	533-3179006-6432740	JAVY-CAR-6OZ	ItemFees	Commission	-3.97
17239876550	533-3179006-6432740	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-6.45
17239876550	932-8169272-3046006	JAVY-VARIETY	ItemPrice	Principal	94.02
17239876550	932-8169272-3046006	JAVY-VARIETY	ItemPrice	Tax	7.22
17239876550	932-8169272-3046006	JAVY-VARIETY	ItemPrice	Shipping	5.99
17239876550	932-8169272-3046006	JAVY-VARIETY	ItemFees	Commission	-14.1
17239876550	932-8169272-3046006	JAVY-VARIETY	ItemFees	FBAPerUnitFulfillmentFee	-6.19
17239876550	434-1115278-8655958	JAVY-ORIG-6OZ	ItemPrice	Principal	22.55
17239876550	434-1115278-8655958	JAVY-ORIG-6OZ	ItemPrice	Tax	1.98
17239876550	434-1115278-8655958	JAVY-ORIG-6OZ	ItemFees	Commission	-3.38
17239876550	434-1115278-8655958	JAVY-ORIG-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.36
17239876550	260-9234516-6895173	JAVY-VAN-18OZ	ItemPrice	Principal	115.72
17239876550	260-9234516-6895173	JAVY-VAN-18OZ	ItemPrice	Tax	9.18
17239876550	260-9234516-6895173	JAVY-VAN-18OZ	ItemPrice	Shipping	5.99
17239876550	260-9234516-6895173	JAVY-VAN-18OZ	ItemFees	Commission	-17.36
17239876550	260-9234516-6895173	JAVY-VAN-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.32
17239876550	645-5638455-8307035	JAVY-VAN-6OZ	ItemPrice	Principal	27.44
17239876550	645-5638455-8307035	JAVY-VAN-6OZ	ItemPrice	Tax	2.17
17239876550	645-5638455-8307035	JAVY-VAN-6OZ	ItemPrice	Shipping	3.99
17239876550	645-5638455-8307035	JAVY-VAN-6OZ	ItemFees	Commission	-4.12
17239876550	645-5638455-8307035	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.99
17239876550	712-6685831-1689735	JAVY-VAN-6OZ	ItemPrice	Principal	84.84
17239876550	712-6685831-1689735	JAVY-VAN-6OZ	ItemPrice	Tax	7.53
17239876550	712-6685831-1689735	JAVY-VAN-6OZ	ItemFees	Commission	-12.73
17239876550	712-6685831-1689735	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.29
17239876550	532-5924235-1170125	JAVY-VAN-6OZ	ItemPrice	Principal	53.54
17239876550	532-5924235-1170125	JAVY-VAN-6OZ	ItemPrice	Tax	3.35
17239876550	532-5924235-1170125	JAVY-VAN-6OZ	ItemFees	Commission	-8.03
17239876550	532-5924235-1170125	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.72
17239876550	681-1207973-3362980	JAVY-VAN-6OZ	ItemPrice	Principal	83.76
17239876550	681-1207973-3362980	JAVY-VAN-6OZ	ItemPrice	Tax	5.95
17239876550	681-1207973-3362980	JAVY-VAN-6OZ	ItemFees	Commission	-12.56
17239876550	681-1207973-3362980	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.96
17239876550	963-4054109-1004957	JAVY-MOC-6OZ	ItemPrice	Principal	27.19
17239876550	963-4054109-1004957	JAVY-MOC-6OZ	ItemPrice	Tax	2.09
17239876550	963-4054109-1004957	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876550	963-4054109-1004957	JAVY-MOC-6OZ	ItemFees	Commission	-4.08
17239876550	963-4054109-1004957	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.04
17239876550	742-3040613-8546144	JAVY-CAR-6OZ	ItemPrice	Principal	26.18
17239876550	742-3040613-8546144	JAVY-CAR-6OZ	ItemPrice	Tax	1.62
17239876550	742-3040613-8546144	JAVY-CAR-6OZ	ItemPrice	Shipping	3.99
17239876550	742-3040613-8546144	JAVY-CAR-6OZ	ItemFees	Commission	-3.93
17239876550	742-3040613-8546144	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.66
17239876550	837-7868474-4574489	JAVY-VAN-6OZ	ItemPrice	Principal	25.9
17239876550	837-7868474-4574489	JAVY-VAN-6OZ	ItemPrice	Tax	2.46
17239876550	837-7868474-4574489	JAVY-VAN-6OZ	ItemFees	Commission	-3.88
17239876550	837-7868474-4574489	JAVY-VAN-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.69
17239876550	556-8826096-4989599	JAVY-MOC-6OZ	ItemPrice	Principal	27.16
17239876550	556-8826096-4989599	JAVY-MOC-6OZ	ItemPrice	Tax	1.37
17239876550	556-8826096-4989599	JAVY-MOC-6OZ	ItemPrice	Shipping	3.99
17239876550	556-8826096-4989599	JAVY-MOC-6OZ	ItemFees	Commission	-4.07
17239876550	556-8826096-4989599	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.25
17239876550	724-1069664-6537860	JAVY-CAR-6OZ	ItemPrice	Principal	26.83
17239876550	724-1069664-6537860	JAVY-CAR-6OZ	ItemPrice	Tax	2.57
17239876550	724-1069664-6537860	JAVY-CAR-6OZ	ItemPrice	Shipping	5.99
17239876550	724-1069664-6537860	JAVY-CAR-6OZ	ItemFees	Commission	-4.02
17239876550	724-1069664-6537860	JAVY-CAR-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-4.69
17239876550	322-5261028-7002956	JAVY-MUG	ItemPrice	Principal	18.82
17239876550	322-5261028-7002956	JAVY-MUG	ItemPrice	Tax	0.96
17239876550	322-5261028-7002956	JAVY-MUG	ItemFees	Commission	-2.82
17239876550	795-1327486-3939232	JAVY-MOC-18OZ	ItemPrice	Principal	60.91
17239876550	795-1327486-3939232	JAVY-MOC-18OZ	ItemPrice	Tax	5.27
17239876550	795-1327486-3939232	JAVY-MOC-18OZ	ItemFees	Commission	-9.14
17239876550	795-1327486-3939232	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.1
17239876550	497-8343879-6693272	JAVY-DEC-6OZ	ItemPrice	Principal	28.02
17239876550	497-8343879-6693272	JAVY-DEC-6OZ	ItemPrice	Tax	1.44
17239876550	497-8343879-6693272	JAVY-DEC-6OZ	ItemPrice	Shipping	5.99
17239876550	497-8343879-6693272	JAVY-DEC-6OZ	ItemFees	Commission	-4.2
17239876550	840-4510870-4972760	JAVY-MOC-6OZ	ItemPrice	Principal	26.04
17239876550	840-4510870-4972760	JAVY-MOC-6OZ	ItemPrice	Tax	2.58
17239876550	840-4510870-4972760	JAVY-MOC-6OZ	ItemPrice	Shipping	5.99
17239876550	840-4510870-4972760	JAVY-MOC-6OZ	ItemFees	Commission	-3.91
17239876550	840-4510870-4972760	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.61
17239876550	225-2980660-6319692	JAVY-MOC-6OZ	ItemPrice	Principal	28.24
17239876550	225-2980660-6319692	JAVY-MOC-6OZ	ItemPrice	Tax	2.73
17239876550	225-2980660-6319692	JAVY-MOC-6OZ	ItemPrice	Shipping	5.99
17239876550	225-2980660-6319692	JAVY-MOC-6OZ	ItemFees	Commission	-4.24
17239876550	225-2980660-6319692	JAVY-MOC-6OZ	ItemFees	FBAPerUnitFulfillmentFee	-5.69
17239876550	569-1329097-1067012	JAVY-MOC-18OZ	ItemPrice	Principal	58.67
17239876550	569-1329097-1067012	JAVY-MOC-18OZ	ItemPrice	Tax	4.79
17239876550	569-1329097-1067012	JAVY-MOC-18OZ	ItemPrice	Shipping	5.99
17239876550	569-1329097-1067012	JAVY-MOC-18OZ	ItemFees	Commission	-8.8
17239876550	569-1329097-1067012	JAVY-MOC-18OZ	ItemFees	FBAPerUnitFulfillmentFee	-3.63
