amazon-order-id	purchase-date	order-status	fulfillment-channel	sku	asin	product-name	quantity	currency	item-price	item-tax	shipping-price	ship-city	ship-state	ship-postal-code	ship-country
766-8535257-9489000	2025-12-09T23:07:08+00:00	Shipped	Amazon	JAVY-START	B010277262	Starter Kit	1	USD	46.21	3.21	0.0	Bakershire	LA	32650	US
151-8315119-5024354	2025-04-26T05:30:13+00:00	Shipped	Merchant	JAVY-VAN-6OZ	B025625236	Vanilla Concentrate 6oz	1	USD	26.02	2.06	5.99	West Ronaldton	AL	06898	US
968-8082225-5245458	2025-02-03T05:36:30+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B052602135	Mocha Concentrate 6oz	1	USD	27.83	1.71	0.0	Smithshire	VA	70240	US
394-7848535-2405567	2025-04-03T18:16:59+00:00	Shipped	Merchant	JAVY-ORIG-6OZ	B085820467	Original Concentrate 6oz	2	USD	45.04	3.47	5.99	South Kenneth	AZ	57437	US
570-1467196-4643681	2025-01-08T13:13:40+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B062738666	Decaf Concentrate 6oz	1	USD	28.47	2.24	3.99	Lake Emily	NJ	48231	US
787-9289213-5470545	2025-03-07T18:58:39+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B097524585	Caramel Concentrate 6oz	1	USD	26.44	1.38	3.99	Leahfort	KY	61139	US
957-9856823-5921665	2025-03-10T10:54:27+00:00	Shipped	Merchant	JAVY-VARIETY	B070954986	Variety Pack	1	USD	51.52	4.39	0.0	Port Norma	IN	74225	US
637-8647226-7171511	2025-11-09T02:49:37+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B061716414	Decaf Concentrate 6oz	1	USD	28.99	1.57	0.0	Rebeccaport	PA	86120	US
549-2722975-2225748	2025-07-10T22:33:42+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B045991771	Vanilla Concentrate 6oz	1	USD	26.08	1.78	0.0	Smithville	UT	18813	US
987-9442085-2355766	2025-11-02T10:23:43+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B010675776	Original Concentrate 18oz	1	USD	50.56	3.74	0.0	North Normaview	MD	03693	US
273-3193160-7499242	2025-07-13T04:25:39+00:00	Shipped	Amazon	JAVY-MUG	B017468011	Travel Mug	1	USD	18.45	1.0	3.99	Moorestad	CO	33699	US
800-3715229-9030984	2025-05-22T19:29:39+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B031561596	Vanilla Concentrate 6oz	1	USD	26.85	2.39	5.99	Jessicachester	OH	06205	US
519-4702167-5604391	2025-02-01T08:29:59+00:00	Shipped	Merchant	JAVY-MOC-6OZ	B076306975	Mocha Concentrate 6oz	1	USD	27.58	2.03	3.99	Port Ryanshire	AZ	81044	US
678-9512881-5754409	2025-09-16T04:22:36+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B031777756	Vanilla Concentrate 18oz	1	USD	54.72	3.73	0.0	East Megan	OR	97910	US
534-9336935-5406973	2025-10-23T14:04:18+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B047060517	Original Concentrate 6oz	1	USD	24.52	1.96	0.0	Taylormouth	MO	74381	US
394-2650838-9039685	2025-06-04T20:32:39+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B071579226	Mocha Concentrate 6oz	1	USD	26.41	2.12	0.0	South Stephanie	UT	47761	US
782-8292699-2853621	2025-06-21T18:39:12+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B086290553	Decaf Concentrate 6oz	1	USD	26.04	2.33	0.0	Lake Thomasborough	MO	16803	US
572-4896071-3546727	2025-11-18T21:52:53+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B045598439	Original Concentrate 6oz	1	USD	23.69	2.3	3.99	Ayalaborough	TX	17762	US
326-8929180-2202925	2025-12-31T20:39:01+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B047019071	Vanilla Concentrate 6oz	1	USD	26.72	2.56	5.99	Brianbury	NJ	98742	US
434-5746213-8979214	2025-08-26T05:07:15+00:00	Shipped	Amazon	JAVY-VARIETY	B021187626	Variety Pack	1	USD	49.22	3.85	3.99	Johnhaven	MI	70121	US
451-6500071-6723778	2025-03-21T22:47:54+00:00	Shipped	Amazon	JAVY-MUG	B073013092	Travel Mug	1	USD	18.55	1.58	5.99	Stacieberg	LA	60784	US
533-3179006-6432740	2025-11-23T03:59:04+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B042576064	Caramel Concentrate 6oz	1	USD	26.48	1.79	5.99	Ericbury	OH	56518	US
333-6515457-2324972	2025-03-21T06:50:09+00:00	Pending	Merchant	JAVY-CAR-6OZ	B038335059	Caramel Concentrate 6oz	2	USD	53.92	3.73	3.99	Port Melissashire	MI	35182	US
932-8169272-3046006	2025-09-20T04:00:53+00:00	Shipped	Amazon	JAVY-VARIETY	B052195533	Variety Pack	2	USD	94.02	7.22	5.99	Swansonmouth	TN	40647	US
434-1115278-8655958	2025-06-29T15:30:21+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B031967647	Original Concentrate 6oz	1	USD	22.55	1.98	0.0	Jenniferstad	MI	60324	US
260-9234516-6895173	2025-03-09T18:29:50+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B096357495	Vanilla Concentrate 18oz	2	USD	115.72	9.18	5.99	East Shaneborough	TX	95613	US
645-5638455-8307035	2025-06-16T01:59:50+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B083282740	Vanilla Concentrate 6oz	1	USD	27.44	2.17	3.99	South Jennaport	CO	89768	US
712-6685831-1689735	2025-03-01T02:12:12+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B048092588	Vanilla Concentrate 6oz	3	USD	84.84	7.53	0.0	South Jessica	MO	69849	US
532-5924235-1170125	2025-02-23T04:48:17+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B091552188	Vanilla Concentrate 6oz	2	USD	53.54	3.35	0.0	East Melissa	CO	89993	US
681-1207973-3362980	2025-01-05T11:05:06+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B067917814	Vanilla Concentrate 6oz	3	USD	83.76	5.95	0.0	Rachelburgh	FL	28455	US
963-4054109-1004957	2025-07-30T15:30:54+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B064860307	Mocha Concentrate 6oz	1	USD	27.19	2.09	3.99	South Michelle	UT	17454	US
742-3040613-8546144	2025-11-04T12:46:44+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B083901898	Caramel Concentrate 6oz	1	USD	26.18	1.62	3.99	Hughesmouth	LA	54064	US
837-7868474-4574489	2025-04-06T13:32:30+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B079613146	Vanilla Concentrate 6oz	1	USD	25.9	2.46	0.0	Jenniferview	TN	05800	US
556-8826096-4989599	2025-06-28T21:57:19+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B017334273	Mocha Concentrate 6oz	1	USD	27.16	1.37	3.99	Jessicafurt	LA	44587	US
724-1069664-6537860	2025-09-15T09:53:37+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B022107613	Caramel Concentrate 6oz	1	USD	26.83	2.57	5.99	Coryburgh	WI	72909	US
322-5261028-7002956	2025-10-12T23:33:35+00:00	Shipped	Merchant	JAVY-MUG	B023834065	Travel Mug	1	USD	18.82	0.96	0.0	Hallland	FL	16592	US
795-1327486-3939232	2025-08-29T09:13:50+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B064718681	Mocha Concentrate 18oz	1	USD	60.91	5.27	0.0	West Adamberg	LA	93214	US
497-8343879-6693272	2025-01-19T03:50:08+00:00	Shipped	Merchant	JAVY-DEC-6OZ	B068157867	Decaf Concentrate 6oz	1	USD	28.02	1.44	5.99	New Jennifer	TN	21726	US
840-4510870-4972760	2025-11-17T05:29:05+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B085653429	Mocha Concentrate 6oz	1	USD	26.04	2.58	5.99	South Kimberlyport	WI	89521	US
225-2980660-6319692	2025-09-23T09:40:33+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B071353672	Mocha Concentrate 6oz	1	USD	28.24	2.73	5.99	Brianaburgh	LA	69430	US
569-1329097-1067012	2025-10-15T11:51:02+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B011782962	Mocha Concentrate 18oz	1	USD	58.67	4.79	5.99	South Kimberly	PA	55551	US
617-8215590-4649078	2025-04-11T23:56:34+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B034472367	Original Concentrate 6oz	1	USD	25.63	2.52	5.99	Olsonview	WI	24429	US
646-2053674-5960595	2025-12-25T12:53:33+00:00	Shipped	Amazon	JAVY-MUG	B074558288	Travel Mug	2	USD	39.02	3.47	3.99	New Jason	IL	92148	US
635-9611430-1095159	2025-11-18T21:52:27+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B069185411	Original Concentrate 6oz	1	USD	25.29	1.31	0.0	Jaybury	MD	84223	US
931-1526909-2285678	2025-06-10T16:22:06+00:00	Shipped	Amazon	JAVY-CBKIT	B060973675	Cold Brew Kit	1	USD	32.05	2.0	0.0	Leeberg	MO	94276	US
473-2417563-2270621	2025-12-24T22:00:15+00:00	Shipped	Merchant	JAVY-START	B031452603	Starter Kit	1	USD	46.94	3.53	5.99	Meyerborough	IN	80181	US
248-2303878-4588099	2025-06-15T03:59:25+00:00	Shipped	Merchant	JAVY-DEC-6OZ	B089880553	Decaf Concentrate 6oz	1	USD	26.39	2.55	3.99	Carrilloshire	MA	25025	US
704-2113070-3907272	2025-06-25T00:41:20+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B056410247	Mocha Concentrate 6oz	1	USD	26.19	1.99	3.99	Port Susanville	KY	05883	US
375-4638589-8706292	2025-05-23T04:00:20+00:00	Shipped	Amazon	JAVY-MUG	B043800028	Travel Mug	1	USD	19.19	1.44	3.99	East Nicolasfort	MI	58306	US
806-5796345-5429812	2025-01-20T00:49:40+00:00	Shipped	Merchant	JAVY-MOC-18OZ	B028435910	Mocha Concentrate 18oz	1	USD	56.23	3.75	5.99	North Jonathan	FL	82818	US
405-6168953-2682385	2025-06-28T20:25:51+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B089398155	Original Concentrate 18oz	1	USD	51.09	3.89	5.99	Stephaniehaven	OK	51011	US
760-7462297-1544364	2025-05-16T14:46:04+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B045547502	Original Concentrate 6oz	2	USD	48.5	3.06	3.99	Matamouth	IN	28888	US
787-6453672-8702952	2025-08-05T09:25:06+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B081964897	Mocha Concentrate 18oz	1	USD	58.28	3.53	5.99	Jonesstad	CA	62944	US
655-2590163-1337746	2025-02-12T11:49:48+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B032919579	Decaf Concentrate 18oz	1	USD	63.94	3.21	0.0	North Tara	IN	47175	US
538-6027467-5447008	2025-11-12T09:10:32+00:00	Shipped	Amazon	JAVY-MUG	B067734359	Travel Mug	2	USD	40.78	3.88	5.99	North Ann	MN	73826	US
643-6567498-9141659	2025-09-29T09:11:21+00:00	Shipped	Amazon	JAVY-VARIETY	B069260853	Variety Pack	1	USD	47.26	2.97	5.99	North Angela	PA	29596	US
394-6574313-1672833	2025-11-20T09:11:52+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B010090013	Original Concentrate 6oz	1	USD	22.72	1.75	3.99	Lake Lisastad	PA	07282	US
471-3806780-9306369	2025-10-05T09:29:06+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B011442778	Vanilla Concentrate 18oz	1	USD	60.37	4.79	5.99	Deanbury	CA	61721	US
735-5217041-8922554	2025-04-02T17:12:51+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B030256261	Original Concentrate 6oz	1	USD	24.07	1.68	5.99	Hornbury	OK	14322	US
578-9769029-4215833	2025-03-17T18:43:32+00:00	Shipped	Amazon	JAVY-MUG	B018613958	Travel Mug	1	USD	20.94	1.72	5.99	New Thomas	VA	25767	US
791-6890659-1498635	2025-03-12T05:52:35+00:00	Shipped	Merchant	JAVY-MOC-6OZ	B038762614	Mocha Concentrate 6oz	2	USD	53.42	2.82	3.99	Shellyport	TX	68290	US
920-9060750-1142888	2025-08-17T09:41:38+00:00	Shipped	Amazon	JAVY-START	B045734784	Starter Kit	1	USD	46.69	3.93	5.99	Brettburgh	PA	90201	US
648-3928973-8593780	2025-01-04T09:59:21+00:00	Shipped	Merchant	JAVY-MOC-18OZ	B079604687	Mocha Concentrate 18oz	1	USD	61.04	5.93	0.0	Santiagostad	KY	80001	US
537-3645363-3033128	2025-12-13T06:25:59+00:00	Shipped	Amazon	JAVY-START	B013364425	Starter Kit	1	USD	42.05	2.25	3.99	New Edwardside	IL	94372	US
582-4862841-6567153	2025-12-12T12:37:34+00:00	Pending	Amazon	JAVY-VAN-18OZ	B058433290	Vanilla Concentrate 18oz	1	USD	62.85	6.26	3.99	North Cathyfort	WI	20259	US
685-5785930-9223314	2025-04-09T02:06:37+00:00	Shipped	Merchant	JAVY-MOC-6OZ	B034532741	Mocha Concentrate 6oz	2	USD	50.44	3.09	0.0	North Ann	MD	82847	US
196-1868753-8629412	2025-04-13T19:37:55+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B028405143	Mocha Concentrate 6oz	1	USD	26.83	2.36	0.0	Millerburgh	IL	99221	US
310-8751087-7382173	2025-02-02T12:39:18+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B069806109	Original Concentrate 6oz	2	USD	48.06	3.98	5.99	New Breannaview	MA	46005	US
464-4026320-4518073	2025-04-27T17:43:26+00:00	Shipped	Amazon	JAVY-START	B078251299	Starter Kit	1	USD	46.01	3.34	5.99	East Caitlyn	MA	84803	US
200-3572973-9980682	2025-08-18T06:35:34+00:00	Shipped	Merchant	JAVY-VAN-18OZ	B027120283	Vanilla Concentrate 18oz	1	USD	56.15	4.48	0.0	Ashleyton	OR	17724	US
910-2149946-8546727	2025-02-14T15:36:25+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B021790150	Decaf Concentrate 6oz	1	USD	28.27	2.1	0.0	East Charles	MO	43473	US
657-7305210-3170103	2025-03-13T14:15:41+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B030399027	Vanilla Concentrate 6oz	1	USD	25.71	2.15	3.99	Shahville	CT	60826	US
970-3420293-5431423	2025-02-17T07:21:38+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B027432547	Vanilla Concentrate 18oz	1	USD	54.94	4.18	5.99	Seantown	AZ	26414	US
515-6004693-3786726	2025-04-06T08:22:29+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B083326826	Caramel Concentrate 6oz	1	USD	25.03	2.28	0.0	East Alexander	WI	72695	US
768-6000631-1582073	2025-05-07T11:48:38+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B062779242	Caramel Concentrate 6oz	2	USD	53.06	2.97	0.0	Port Ryantown	NJ	79800	US
393-5518801-6169425	2025-02-14T07:35:36+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B023136902	Caramel Concentrate 6oz	1	USD	27.75	1.58	3.99	Sheilamouth	SC	44570	US
242-3726041-9109245	2025-03-18T22:42:33+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B014223054	Original Concentrate 18oz	2	USD	110.66	10.52	0.0	East Stephanieview	FL	16460	US
849-8460016-7674059	2025-11-14T18:03:46+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B079926318	Vanilla Concentrate 18oz	3	USD	186.93	12.2	3.99	North Brandon	IL	67771	US
412-9403365-4764661	2025-05-14T06:01:34+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B042606461	Caramel Concentrate 18oz	1	USD	55.76	5.02	5.99	Snyderstad	NC	68091	US
835-2702830-1013714	2025-10-26T11:00:09+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B053935958	Vanilla Concentrate 6oz	2	USD	50.6	2.98	5.99	Nguyenside	CO	44814	US
835-2702830-1013714	2025-07-18T06:13:58+00:00	Shipped	Amazon	JAVY-VAN-18OZ	B096876021	Vanilla Concentrate 18oz	1	USD	58.6	5.68	3.99	New Matthewville	VA	40302	US
281-2480863-2372010	2025-08-13T14:59:46+00:00	Shipped	Amazon	JAVY-START	B012054314	Starter Kit	1	USD	40.5	3.55	0.0	Bradleymouth	MD	23566	US
626-6093620-8168723	2025-11-26T19:44:27+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B051481259	Mocha Concentrate 6oz	1	USD	26.08	2.03	0.0	South Robert	OK	38678	US
769-6841567-5242206	2025-12-07T22:40:29+00:00	Pending	Amazon	JAVY-VAN-6OZ	B039732804	Vanilla Concentrate 6oz	1	USD	28.26	2.68	3.99	Andersonburgh	PA	66260	US
153-3909014-8233421	2025-03-08T11:54:55+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B041668964	Caramel Concentrate 6oz	2	USD	55.38	4.09	3.99	Mosesville	MA	71303	US
220-9800292-5239576	2025-01-23T07:11:31+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B012213280	Decaf Concentrate 6oz	1	USD	25.82	1.34	3.99	West Katieberg	CO	05660	US
105-4585194-5261113	2025-04-06T19:29:25+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B066149103	Caramel Concentrate 18oz	1	USD	58.49	5.58	5.99	Laurabury	VA	85868	US
973-4199592-1446388	2025-12-07T03:22:20+00:00	Shipped	Merchant	JAVY-DEC-6OZ	B072037151	Decaf Concentrate 6oz	2	USD	53.6	4.75	3.99	Kathymouth	CO	06528	US
443-1821866-5718224	2025-03-02T19:41:55+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B041720581	Decaf Concentrate 18oz	1	USD	61.94	3.2	3.99	Rebeccaberg	MD	14400	US
169-6188409-4864559	2025-02-21T14:55:36+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B033900767	Original Concentrate 6oz	1	USD	25.25	1.92	5.99	Mcdowellview	OH	87322	US
265-4922088-5205598	2025-11-28T09:18:19+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B072944625	Vanilla Concentrate 6oz	1	USD	27.52	2.62	3.99	West Cassandra	UT	26871	US
269-1735525-6185623	2025-05-01T02:29:56+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B051807507	Vanilla Concentrate 6oz	1	USD	24.9	2.37	0.0	Danielfurt	MI	59369	US
694-5320578-4799820	2025-02-14T15:43:46+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B035852814	Original Concentrate 6oz	1	USD	23.32	1.92	0.0	Tanyamouth	WA	73365	US
114-5775394-3789939	2025-03-04T07:10:15+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B089952298	Decaf Concentrate 6oz	1	USD	26.36	1.59	5.99	Elliottstad	CO	70349	US
911-7218950-4372900	2025-10-20T18:08:46+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B066243541	Decaf Concentrate 6oz	2	USD	51.26	2.6	0.0	Seanland	OR	98993	US
157-8699526-6987765	2025-05-31T08:07:47+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B024884318	Caramel Concentrate 6oz	2	USD	54.52	3.13	0.0	North Randallchester	LA	60496	US
268-4259491-4385113	2025-07-22T07:08:55+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B050668327	Mocha Concentrate 6oz	1	USD	26.49	1.94	3.99	South Keith	PA	12513	US
420-2913640-7573558	2025-09-05T15:26:40+00:00	Shipped	Merchant	JAVY-ORIG-18OZ	B068430933	Original Concentrate 18oz	1	USD	49.72	3.67	3.99	Webershire	MD	59485	US
819-1531430-4662410	2025-02-14T10:12:08+00:00	Shipped	Amazon	JAVY-VARIETY	B050749557	Variety Pack	3	USD	139.83	12.7	3.99	Jayfort	NC	07367	US
976-1241882-1803626	2025-02-27T17:32:47+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B023734280	Original Concentrate 6oz	1	USD	26.08	2.4	3.99	East Joshuaborough	CA	14855	US
865-3509973-4469923	2025-04-20T02:48:58+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B086645932	Mocha Concentrate 6oz	1	USD	24.45	1.31	5.99	Yangstad	CT	89077	US
723-6425984-6071689	2025-01-01T13:49:49+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B078717763	Decaf Concentrate 18oz	1	USD	58.91	3.83	0.0	West Tina	AZ	57981	US
330-2731330-6246012	2025-07-17T23:29:17+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B015072122	Caramel Concentrate 18oz	1	USD	55.42	3.26	0.0	West Scottport	OH	05649	US
408-8971500-6600660	2025-11-30T12:39:38+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B087754616	Decaf Concentrate 6oz	2	USD	57.16	3.4	3.99	Fullerborough	MA	51485	US
978-1166200-5254824	2025-06-05T02:44:48+00:00	Shipped	Merchant	JAVY-MOC-6OZ	B028465630	Mocha Concentrate 6oz	1	USD	26.03	2.24	0.0	Carloshaven	AZ	59097	US
596-3190538-3008206	2025-10-27T09:34:10+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B057028962	Mocha Concentrate 18oz	1	USD	57.53	3.16	3.99	Phillipshire	TX	23888	US
928-6407555-4553603	2025-05-02T02:23:44+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B076044148	Vanilla Concentrate 6oz	1	USD	24.74	2.31	5.99	Yodershire	MN	18793	US
349-5614877-3059740	2025-09-24T19:25:43+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B084417248	Original Concentrate 6oz	2	USD	45.54	4.08	0.0	Port Tarabury	CT	88087	US
357-3072024-5369798	2025-11-17T14:10:25+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B041959808	Mocha Concentrate 6oz	1	USD	25.53	2.24	0.0	South Stephanie	FL	45365	US
835-2482461-4363934	2025-12-04T09:23:38+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B032791779	Mocha Concentrate 6oz	1	USD	26.33	2.17	0.0	Wilsonstad	UT	51539	US
520-2816209-1730570	2025-10-03T22:21:42+00:00	Shipped	Amazon	JAVY-VAN-6OZ	B047666034	Vanilla Concentrate 6oz	1	USD	27.05	2.23	5.99	Branchland	AZ	20725	US
874-2388056-8002057	2025-12-13T15:07:55+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B040869235	Original Concentrate 6oz	1	USD	22.67	1.63	3.99	North Anthony	NJ	45250	US
439-3277248-9677475	2025-09-15T23:42:07+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B050017536	Caramel Concentrate 6oz	1	USD	26.02	1.8	3.99	Kellershire	IL	46235	US
205-9031063-7760870	2025-01-20T02:16:59+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B047124265	Mocha Concentrate 6oz	1	USD	28.26	1.48	5.99	West Jimport	MD	24307	US
470-3565113-7657403	2025-05-20T12:31:24+00:00	Shipped	Amazon	JAVY-ORIG-6OZ	B054438150	Original Concentrate 6oz	1	USD	26.18	1.98	3.99	Kimberlyfurt	AZ	03085	US
235-6832496-2871828	2025-07-26T18:16:07+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B095241204	Original Concentrate 18oz	1	USD	56.73	3.85	3.99	New Ambertown	OR	44232	US
617-1659770-1234024	2025-06-29T06:00:38+00:00	Pending	Amazon	JAVY-DEC-6OZ	B017538242	Decaf Concentrate 6oz	1	USD	28.34	2.63	5.99	Shepherdborough	WI	53881	US
897-6435450-8005804	2025-05-11T17:43:38+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B070412937	Decaf Concentrate 18oz	1	USD	60.08	3.29	3.99	Lake Stephanietown	IL	27001	US
895-9516192-3254626	2025-12-30T00:01:57+00:00	Cancelled	Merchant	JAVY-DEC-6OZ	B044053457	Decaf Concentrate 6oz	1	USD	29.17	2.66	3.99	Charlesbury	AZ	83977	US
241-3454383-9197226	2025-07-14T16:10:04+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B017642392	Caramel Concentrate 6oz	2	USD	52.34	3.89	0.0	Morganborough	NY	16886	US
469-8909139-5608832	2025-12-20T20:14:17+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B056678284	Mocha Concentrate 6oz	1	USD	24.97	1.29	5.99	Ryanside	LA	35492	US
864-7435092-7206614	2025-06-08T07:12:15+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B098054763	Mocha Concentrate 6oz	2	USD	48.9	3.61	3.99	Glennmouth	MO	04120	US
302-6047503-2308670	2025-02-08T18:44:08+00:00	Shipped	Merchant	JAVY-MOC-18OZ	B052239929	Mocha Concentrate 18oz	1	USD	60.69	4.02	0.0	Solischester	NC	06265	US
886-6289228-1923234	2025-06-21T09:04:27+00:00	Shipped	Amazon	JAVY-MOC-6OZ	B054270550	Mocha Concentrate 6oz	1	USD	26.92	1.58	5.99	South Josephfurt	OH	13518	US
101-1094574-7382294	2025-04-11T07:32:41+00:00	Shipped	Merchant	JAVY-MOC-6OZ	B084702545	Mocha Concentrate 6oz	1	USD	25.93	2.2	0.0	Kristinbury	KY	58846	US
991-3525949-8193771	2025-07-13T16:38:59+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B014405209	Mocha Concentrate 18oz	1	USD	62.08	5.78	0.0	North Kristenshire	LA	10900	US
202-3950998-3421555	2025-03-13T13:06:37+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B016544422	Decaf Concentrate 18oz	1	USD	60.81	4.33	0.0	Braunport	KY	26318	US
231-2568095-8913145	2025-09-29T06:31:59+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B041296245	Caramel Concentrate 18oz	1	USD	61.0	5.64	0.0	Castroland	MA	87050	US
718-3666196-3167640	2025-05-28T07:47:46+00:00	Shipped	Amazon	JAVY-MOC-18OZ	B093615678	Mocha Concentrate 18oz	1	USD	56.58	5.17	0.0	Allenmouth	TX	57735	US
149-3470433-5671276	2025-08-28T08:32:38+00:00	Shipped	Amazon	JAVY-DEC-6OZ	B085701861	Decaf Concentrate 6oz	1	USD	26.05	1.8	5.99	Port Christopher	MD	47396	US
818-2782861-4421010	2025-09-11T23:23:33+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B038519243	Decaf Concentrate 18oz	2	USD	117.68	8.23	3.99	Zimmermanport	FL	01315	US
352-2435291-8735944	2025-01-08T05:31:14+00:00	Shipped	Amazon	JAVY-CAR-18OZ	B097157198	Caramel Concentrate 18oz	1	USD	60.66	4.23	3.99	Jonathanstad	IL	66245	US
802-4734708-2603587	2025-07-25T18:45:06+00:00	Shipped	Amazon	JAVY-ORIG-18OZ	B070801845	Original Concentrate 18oz	2	USD	113.76	7.66	5.99	Pattersonhaven	NJ	20062	US
492-3971950-1513986	2025-06-15T19:07:02+00:00	Pending	Merchant	JAVY-MOC-6OZ	B083291724	Mocha Concentrate 6oz	3	USD	77.73	6.9	5.99	Kathleenfort	OR	40819	US
516-5528272-5328100	2025-07-15T07:43:22+00:00	Shipped	Amazon	JAVY-CAR-6OZ	B017548033	Caramel Concentrate 6oz	1	USD	26.11	2.18	3.99	West Georgehaven	IN	47889	US
147-8310789-5510219	2025-04-23T20:28:39+00:00	Shipped	Amazon	JAVY-CBKIT	B044175319	Cold Brew Kit	1	USD	33.43	3.01	3.99	Lake Bryan	CA	14765	US
385-6305681-3022939	2025-12-28T08:52:30+00:00	Pending	Amazon	JAVY-MOC-6OZ	B077043770	Mocha Concentrate 6oz	2	USD	55.72	4.16	5.99	Thompsonborough	MD	93405	US
352-9945875-4266520	2025-05-30T06:29:41+00:00	Shipped	Amazon	JAVY-DEC-18OZ	B013399552	Decaf Concentrate 18oz	2	USD	126.56	7.99	0.0	Ginaburgh	MN	11269	US
